Passive_Agent_Net_Worth,	 Passive_Agent_Shares,	active_0Net_Worth,	 active_0Shares,	 active_1Net_Worth,	 active_1Shares,	 active_2Net_Worth,	 active_2Shares,	 active_3Net_Worth,	 active_3Shares,	 active_4Net_Worth,	 active_4Shares,	 active_5Net_Worth,	 active_5Shares,	 active_6Net_Worth,	 active_6Shares,	 active_7Net_Worth,	 active_7Shares,	 active_8Net_Worth,	 active_8Shares,	 active_9Net_Worth,	 active_9Shares,	 active_10Net_Worth,	 active_10Shares,	 active_11Net_Worth,	 active_11Shares,	 active_12Net_Worth,	 active_12Shares,	 active_13Net_Worth,	 active_13Shares,	 active_14Net_Worth,	 active_14Shares,	 active_15Net_Worth,	 active_15Shares,	 active_16Net_Worth,	 active_16Shares,	 active_17Net_Worth,	 active_17Shares,	 active_18Net_Worth,	 active_18Shares,	 active_19Net_Worth,	 active_19Shares,	 
111685.87563233255,	 56,	 111587.65934577212,	 56,	 111219.53095050949,	 56,	 111631.78824523701,	 56,	 112418.84554308956,	 56,	 112867.84557077629,	 56,	 111520.36720293277,	 56,	 113815.40513858605,	 57,	 113657.75304415749,	 57,	 113211.17195653917,	 57,	 111912.34435679125,	 56,	 112317.97239148914,	 56,	 111096.90335618168,	 56,	 112633.3454265418,	 56,	 111221.41601114975,	 56,	 111574.52323768937,	 56,	 112744.74773032115,	 56,	 112428.49800410411,	 56,	 112014.62055637482,	 56,	 111957.3153188379,	 56,	 109570.54492479417,	 55,	 
112305.48073284926,	 56,	 112138.0667008897,	 56,	 111118.09169945001,	 56,	 111828.51197574976,	 56,	 112726.55936203882,	 56,	 113321.57458652469,	 56,	 111570.56010548127,	 56,	 114404.77611502288,	 57,	 114415.77274217228,	 57,	 113368.07747668105,	 57,	 111726.4952581709,	 56,	 112724.78020815332,	 56,	 111060.3710283424,	 56,	 113300.61016516524,	 56,	 111799.50674530544,	 56,	 111688.48370318925,	 56,	 113563.28993115167,	 56,	 112414.45276177907,	 56,	 111974.48164174389,	 56,	 111952.90462930467,	 56,	 109794.79584866286,	 55,	 
110746.19395233254,	 56,	 110647.97766577211,	 56,	 110279.84927050948,	 56,	 110692.106565237,	 56,	 111479.16386308955,	 56,	 111928.16389077628,	 56,	 110580.68552293276,	 56,	 112858.94342858605,	 57,	 112701.29133415749,	 57,	 112254.71024653917,	 57,	 110972.66267679124,	 56,	 111378.29071148913,	 56,	 110157.22167618167,	 56,	 111693.66374654179,	 56,	 110281.73433114974,	 56,	 110634.84155768936,	 56,	 111805.06605032114,	 56,	 111488.8163241041,	 56,	 111074.93887637481,	 56,	 111017.63363883788,	 56,	 108647.64327479416,	 55,	 
110942.04120836637,	 56,	 111451.97723289093,	 56,	 110922.77742078752,	 56,	 110872.1914770272,	 56,	 112137.6500946419,	 56,	 112698.6197094404,	 56,	 111182.1988910453,	 56,	 113345.47650711917,	 57,	 113513.24591570065,	 57,	 112715.69164973903,	 57,	 111045.54224797552,	 56,	 111937.26447663494,	 56,	 110867.77729643251,	 56,	 112245.59071791302,	 56,	 110695.45617320434,	 56,	 111407.41837429209,	 56,	 112667.42816295131,	 56,	 112222.66736347367,	 56,	 111153.90129285217,	 56,	 111106.08851913078,	 56,	 109373.5191985182,	 55,	 
110761.98912140318,	 56,	 110744.79811398068,	 56,	 110701.98877318425,	 56,	 110996.15695678447,	 56,	 111377.98733010064,	 56,	 112484.43448190784,	 56,	 111173.20906456407,	 56,	 112766.9209015147,	 57,	 113241.47309111788,	 57,	 112558.95781309789,	 57,	 111502.13029510608,	 56,	 111591.8078800708,	 56,	 110710.91633886225,	 56,	 111981.95696951845,	 56,	 110392.09585891367,	 56,	 110838.20494384466,	 56,	 111852.67492550744,	 56,	 111753.30176458458,	 56,	 111387.8381994704,	 56,	 111199.25471497038,	 56,	 109162.73024197928,	 55,	 
111092.783917351,	 56,	 110861.82525555711,	 56,	 110508.04432070814,	 56,	 111042.4727766289,	 56,	 111799.46497898686,	 56,	 112256.55247003466,	 56,	 110801.10568133007,	 56,	 113201.96208223162,	 57,	 113024.6781188197,	 57,	 112568.71247318796,	 57,	 111227.76316905218,	 56,	 111710.44828619665,	 56,	 110471.29953195396,	 56,	 111912.3867543184,	 56,	 110466.31998118229,	 56,	 110868.22513803306,	 56,	 112066.4281019506,	 56,	 111669.76957122002,	 56,	 111324.22439125433,	 56,	 111279.38411645466,	 56,	 108937.8201222292,	 55,	 
109407.355727243,	 56,	 109516.77285102254,	 56,	 109072.29803312912,	 56,	 109485.63675756,	 56,	 110234.30323565347,	 56,	 110569.64777812814,	 56,	 109433.38574820622,	 56,	 111513.56056053525,	 57,	 111547.1753172667,	 57,	 110997.06583165897,	 57,	 109807.4837416651,	 56,	 110242.95837990698,	 56,	 108836.06978235934,	 56,	 110498.35609451034,	 56,	 109134.43378499548,	 56,	 109504.2254202806,	 56,	 110472.59303863658,	 56,	 110358.10725173696,	 56,	 109820.31505272572,	 56,	 109875.41336338827,	 56,	 107398.13766073511,	 55,	 
109071.01089545559,	 56,	 108831.20822398303,	 56,	 108261.74175704796,	 56,	 109081.7937902352,	 56,	 109243.18979187749,	 56,	 109948.05144409319,	 56,	 109108.73863997424,	 56,	 111566.50089697354,	 57,	 111550.12557759698,	 57,	 110925.80077573725,	 57,	 109516.55922121988,	 56,	 109265.31396593945,	 56,	 108827.57938619077,	 56,	 109948.78176101622,	 56,	 108290.64603004695,	 56,	 109470.93128172222,	 56,	 110192.20203015955,	 56,	 110376.57894868492,	 56,	 109142.85304526814,	 56,	 109173.74053234514,	 56,	 107311.56555555372,	 55,	 
109912.33492189083,	 56,	 110736.08951769953,	 56,	 109632.55445930724,	 56,	 109986.03132006114,	 56,	 111259.70860431073,	 56,	 111787.40708520502,	 56,	 110238.55348742515,	 56,	 112304.37470846737,	 57,	 111878.65150208297,	 57,	 112153.64580679189,	 57,	 109983.86909264755,	 56,	 111362.51333629072,	 56,	 109667.3929728706,	 56,	 111345.2291909153,	 56,	 109906.95902694178,	 56,	 110137.70207631249,	 56,	 111187.31518974162,	 56,	 110559.41437663084,	 56,	 110347.1232491111,	 56,	 110501.0808899511,	 56,	 107745.56278924085,	 55,	 
110360.41545588737,	 56,	 110234.10641904782,	 56,	 110026.02433537057,	 56,	 110561.76689869036,	 56,	 111158.766704999,	 56,	 111512.37595481484,	 56,	 110262.48886268483,	 56,	 112503.00199010555,	 57,	 112349.5108962237,	 57,	 111956.00539984398,	 57,	 110830.33961820987,	 56,	 111057.18102176381,	 56,	 109741.38483913253,	 56,	 111532.33709593392,	 56,	 109947.74701169334,	 56,	 110539.31900504229,	 56,	 111588.08677382274,	 56,	 111251.86117772867,	 56,	 110763.92274864769,	 56,	 110610.3011437357,	 56,	 108553.78997723381,	 55,	 
109006.19312127319,	 56,	 108910.44049468577,	 56,	 108541.06833729094,	 56,	 108950.09463494015,	 56,	 109744.15326092011,	 56,	 110188.19174325312,	 56,	 108850.50363130405,	 56,	 111094.9213401913,	 57,	 110929.93166096346,	 57,	 110491.2106792921,	 57,	 109237.6429661633,	 56,	 109638.85629497701,	 56,	 108423.77472263166,	 56,	 109963.40343795253,	 56,	 108543.04198192303,	 56,	 108897.49907194737,	 56,	 110070.72590663687,	 56,	 109746.82365302333,	 56,	 109338.55649628489,	 56,	 109275.99762703927,	 56,	 106937.84211784074,	 55,	 
110531.66850834197,	 56,	 109355.4327864105,	 56,	 109862.18139312549,	 56,	 110634.3863120735,	 56,	 111626.73332638046,	 56,	 109743.57803425164,	 56,	 109783.95948682226,	 56,	 111118.13626573938,	 57,	 111952.53323766263,	 57,	 111456.00475891726,	 57,	 109299.13136406588,	 56,	 110866.95222203605,	 56,	 109892.28451367335,	 56,	 109926.45602987891,	 56,	 109434.74042572944,	 56,	 110209.36544512278,	 56,	 110789.27324247196,	 56,	 111390.89217986121,	 56,	 110254.14865094693,	 56,	 108983.63121930427,	 56,	 106480.84704412267,	 55,	 
108618.24468060526,	 56,	 108531.54069629985,	 56,	 108147.95300461419,	 56,	 108554.56888931326,	 56,	 109329.78090971883,	 56,	 109792.87883007847,	 56,	 108458.38946719807,	 56,	 110684.45498672801,	 57,	 110545.20347150168,	 57,	 110077.74570596783,	 57,	 108856.6203434511,	 56,	 109261.1158184058,	 56,	 108030.65284743502,	 56,	 109547.53784602268,	 56,	 108131.95450127246,	 56,	 108482.94491791568,	 56,	 109678.95614931345,	 56,	 109367.47946393749,	 56,	 108958.10283355667,	 56,	 108894.30834413113,	 56,	 106534.28023736145,	 55,	 
107392.08857953746,	 56,	 107294.16389688043,	 56,	 106925.48949415344,	 56,	 107339.28569617598,	 56,	 108125.49675762517,	 56,	 108572.69289489284,	 56,	 107224.4852452762,	 56,	 109446.53384573196,	 57,	 109288.33764015163,	 57,	 108840.81837528844,	 57,	 107616.84025840994,	 56,	 108024.28322085734,	 56,	 106804.12106395788,	 56,	 108338.72981674061,	 56,	 106927.1239955231,	 56,	 107282.40347730428,	 56,	 108450.09334634837,	 56,	 108132.22309339466,	 56,	 107718.4861963865,	 56,	 107662.06443714525,	 56,	 105354.9706457316,	 55,	 
105634.13557687643,	 56,	 105523.39018086171,	 56,	 105149.46879608661,	 56,	 105557.17455726201,	 56,	 106363.03915941107,	 56,	 106796.06307953743,	 56,	 105454.4632362012,	 56,	 107655.65250350797,	 57,	 107474.2643470702,	 57,	 107041.34246222296,	 57,	 105853.37823745157,	 56,	 106257.2456409488,	 56,	 105044.94909054613,	 56,	 106582.69066186932,	 56,	 105171.09600280091,	 56,	 105507.82416353577,	 56,	 106679.09247843284,	 56,	 106357.65544208618,	 56,	 105959.0647168438,	 56,	 105874.760402052,	 56,	 103605.82915372073,	 55,	 
105730.47880336411,	 56,	 105650.82777117079,	 56,	 105333.72215243679,	 56,	 105707.02027000165,	 56,	 106410.5374606188,	 56,	 106828.80102978945,	 56,	 105565.41346366164,	 56,	 107501.3930712974,	 57,	 107584.83211937174,	 57,	 107092.6712146778,	 57,	 105909.91554219933,	 56,	 106145.68523854377,	 56,	 105047.97381511805,	 56,	 106422.20172810019,	 56,	 105240.79494759088,	 56,	 105470.11883145562,	 56,	 106709.8666916098,	 56,	 106315.79782457581,	 56,	 106063.4907016466,	 56,	 105909.53031832946,	 56,	 103605.17406207588,	 55,	 
104759.39449373739,	 56,	 104430.09279586539,	 56,	 102824.80759445707,	 56,	 104554.58463522131,	 56,	 103353.30624357433,	 56,	 105350.8473846186,	 56,	 104248.95560756566,	 56,	 105861.34840976288,	 57,	 105511.54817589908,	 57,	 105362.22962786935,	 57,	 105094.81368921265,	 56,	 105217.63278686663,	 56,	 102748.70807046957,	 56,	 104423.87502009016,	 56,	 104306.1603831331,	 56,	 103687.89015340553,	 56,	 104857.4564961339,	 56,	 103913.72588300573,	 56,	 103040.26483482333,	 56,	 104209.57255163945,	 56,	 102185.50911951864,	 55,	 
103756.92183161988,	 56,	 103871.23835248171,	 56,	 104151.31038750344,	 56,	 103940.88845389997,	 56,	 105371.73543286047,	 56,	 105984.2456328484,	 56,	 103634.2987701403,	 56,	 105561.86064910328,	 57,	 106060.14927611321,	 57,	 106165.55269737725,	 57,	 103880.56269025087,	 56,	 105197.50545968341,	 56,	 103700.74930468579,	 56,	 104624.1053612625,	 56,	 104397.89702573446,	 56,	 104718.10531418506,	 56,	 105630.98023041287,	 56,	 105206.10608753859,	 56,	 104886.07872869282,	 56,	 104473.96403725368,	 56,	 101474.50341734805,	 55,	 
106129.10077375431,	 56,	 105136.8143439827,	 56,	 105646.86788145108,	 56,	 105682.62308836318,	 56,	 106233.10378492449,	 56,	 107195.19948681149,	 56,	 105061.06322181846,	 56,	 108157.91271446078,	 57,	 107971.08298863586,	 57,	 106499.80778655627,	 57,	 105813.28261825436,	 56,	 105972.50555326582,	 56,	 104531.22896608642,	 56,	 106386.16219929997,	 56,	 105535.3251253751,	 56,	 106135.88181466292,	 56,	 106548.05510316756,	 56,	 105852.01585430063,	 56,	 106550.2051383488,	 56,	 106450.47738691657,	 56,	 104193.54379783869,	 55,	 
107242.23511868605,	 56,	 106926.75244491304,	 56,	 106439.5647818279,	 56,	 106866.66460919795,	 56,	 107066.95751693522,	 56,	 107938.34360813317,	 56,	 106151.84230616922,	 56,	 109007.74007986292,	 57,	 108480.86466152525,	 57,	 108074.89821391579,	 57,	 107119.53855035022,	 56,	 107169.43827213587,	 56,	 106173.7661013661,	 56,	 107731.47940650092,	 56,	 105727.12985425424,	 56,	 106805.17965159228,	 56,	 108245.69016702478,	 56,	 107499.84606534854,	 56,	 107517.21694381897,	 56,	 106794.74377108972,	 56,	 104152.1057976315,	 55,	 
109124.57440338624,	 56,	 108757.26427442886,	 56,	 108488.57535097656,	 56,	 108465.177550066,	 56,	 108862.87426912287,	 56,	 109258.38140720787,	 56,	 108655.11005268699,	 56,	 110097.32010666965,	 57,	 109998.97716247679,	 57,	 109345.30453314491,	 57,	 108913.38833451687,	 56,	 109005.03601106248,	 56,	 108005.03592797588,	 56,	 109441.98675242998,	 56,	 108627.13071581812,	 56,	 108261.20435821309,	 56,	 108709.55472431374,	 56,	 108802.072980533,	 56,	 109152.93970546506,	 56,	 107913.55244344096,	 56,	 106635.87359478667,	 55,	 
108560.13143148145,	 56,	 108463.14074596851,	 56,	 108095.02003125842,	 56,	 108511.13130390094,	 56,	 109294.26167815813,	 56,	 109748.74485371078,	 56,	 108398.80883805288,	 56,	 110638.61634659713,	 57,	 110474.72670076037,	 57,	 110022.79365364499,	 57,	 108786.70641148569,	 56,	 109191.0119446783,	 56,	 107971.74961240894,	 56,	 109509.18512874251,	 56,	 108098.88773191432,	 56,	 108454.42251010722,	 56,	 109623.74961715307,	 56,	 109311.11668359098,	 56,	 108889.3181309453,	 56,	 108828.11041813374,	 56,	 106498.58751258088,	 55,	 
109099.64644399943,	 56,	 109440.63030602773,	 56,	 108355.77851212153,	 56,	 109419.24699793375,	 56,	 110172.12679341124,	 56,	 110212.77091820745,	 56,	 108959.47993812441,	 56,	 111547.75800431229,	 57,	 111274.25032203313,	 57,	 110974.80603231843,	 57,	 109353.77703077349,	 56,	 109919.31866522548,	 56,	 109272.24672042162,	 56,	 110672.66946952244,	 56,	 109262.02574954834,	 56,	 109778.4870685865,	 56,	 109887.16597911982,	 56,	 110343.77674603493,	 56,	 109140.15810277469,	 56,	 109439.25025101405,	 56,	 106736.6656043294,	 55,	 
109749.10460284776,	 56,	 110528.29687147502,	 56,	 110153.33048708823,	 56,	 110049.8937265557,	 56,	 110609.78976408651,	 56,	 111287.02399200415,	 56,	 110243.33365097409,	 56,	 112159.20723825763,	 57,	 112496.44235566363,	 57,	 111410.66881309645,	 57,	 110674.51091466787,	 56,	 110925.22937276641,	 56,	 109310.5009327278,	 56,	 111033.57797839856,	 56,	 109788.15716570364,	 56,	 110167.73304643504,	 56,	 110712.18638147238,	 56,	 110504.94239841693,	 56,	 110309.97201479487,	 56,	 110747.23778750218,	 56,	 108362.40222425712,	 55,	 
109939.93775847853,	 56,	 109906.35763145043,	 56,	 109825.05360315969,	 56,	 110431.7822088295,	 56,	 110850.30694965442,	 56,	 111659.55023579221,	 56,	 110147.1558753351,	 56,	 112348.54312502821,	 57,	 111963.34044262451,	 57,	 111436.74441791761,	 57,	 110306.77902852085,	 56,	 110949.52707724918,	 56,	 109512.7046585213,	 56,	 111404.5768511111,	 56,	 109633.8793043779,	 56,	 110324.27737970132,	 56,	 111283.49495127115,	 56,	 110981.16964879307,	 56,	 110593.53278943468,	 56,	 110591.5499685886,	 56,	 108122.09342879297,	 55,	 
111014.86206822799,	 56,	 111669.67092690806,	 56,	 110539.1205651153,	 56,	 111459.54120825224,	 56,	 111785.47018684485,	 56,	 112968.42960086753,	 56,	 110734.23586820607,	 56,	 113440.63648737472,	 57,	 113342.176792367,	 57,	 112615.83146691349,	 57,	 111696.47702800276,	 56,	 111878.58210047478,	 56,	 111039.41527359333,	 56,	 112535.76414868301,	 56,	 110420.56613519434,	 56,	 111314.12150173227,	 56,	 112038.69422530141,	 56,	 112140.42302220978,	 56,	 111964.06314425622,	 56,	 110970.67256817623,	 56,	 108704.09825021401,	 55,	 
111212.62695360344,	 56,	 111071.08274586464,	 56,	 110506.6476597889,	 56,	 111250.88282951388,	 56,	 111851.39112326482,	 56,	 112172.57636484045,	 56,	 110867.39096037144,	 56,	 113315.6623751815,	 57,	 113144.08919080392,	 57,	 112498.91742252269,	 57,	 111805.91724498941,	 56,	 111575.50983371772,	 56,	 110523.05648709348,	 56,	 112319.55620122129,	 56,	 111027.54697472976,	 56,	 110953.7196077252,	 56,	 112616.35439563073,	 56,	 111843.42896888046,	 56,	 111383.76108789901,	 56,	 111879.4375108248,	 56,	 109091.38983975953,	 55,	 
111822.35406791592,	 56,	 111473.3579224637,	 56,	 111239.87876046593,	 56,	 111256.17063374477,	 56,	 112892.60825044016,	 56,	 113054.23414609641,	 56,	 111397.17102976682,	 56,	 113362.33400286884,	 57,	 114001.3797763399,	 57,	 112994.74789774012,	 57,	 111816.64773149435,	 56,	 111925.39873404258,	 56,	 111590.65677181103,	 56,	 112271.02002667237,	 56,	 111223.69315048768,	 56,	 111960.50060835066,	 56,	 112645.03046620819,	 56,	 112766.95438899579,	 56,	 111782.78319189383,	 56,	 111589.35494716701,	 56,	 109676.98038432043,	 55,	 
113326.62332458723,	 56,	 113110.18347714277,	 56,	 112280.35813431053,	 56,	 112940.10556963888,	 56,	 113794.86043761656,	 56,	 114737.41985393345,	 56,	 112882.90133099793,	 56,	 115485.74691545196,	 57,	 115056.05809484105,	 57,	 114317.03908517229,	 57,	 113824.38301482334,	 56,	 113485.3866869949,	 56,	 112320.95659864247,	 56,	 113891.71916005661,	 56,	 112587.41041612813,	 56,	 113256.93479075388,	 56,	 114603.88597993099,	 56,	 113531.91429377734,	 56,	 113122.10315818216,	 56,	 113369.0480266145,	 56,	 111497.63576397646,	 55,	 
113586.38243911864,	 56,	 113326.47836471189,	 56,	 112990.25406528935,	 56,	 113526.10876406805,	 56,	 114380.40369257238,	 56,	 114709.11000799856,	 56,	 113266.41495227687,	 56,	 115664.08153262235,	 57,	 115585.58590872481,	 57,	 115054.65882665156,	 57,	 113684.77331859298,	 56,	 114265.59562272613,	 56,	 113007.04668892997,	 56,	 114520.64107806173,	 56,	 113082.16383171402,	 56,	 113306.05907367499,	 56,	 114542.4213655914,	 56,	 114278.05586245457,	 56,	 113881.99987506324,	 56,	 113853.19739799539,	 56,	 111475.28628421332,	 55,	 
113028.75174227645,	 56,	 112716.71708622496,	 56,	 112478.8900790495,	 56,	 113098.84425604714,	 56,	 113931.06020267628,	 56,	 114268.45886706699,	 56,	 113047.99432014844,	 56,	 114976.1760420868,	 57,	 115130.08401898561,	 57,	 114491.46689932911,	 57,	 113346.50593598002,	 56,	 113373.13941592828,	 56,	 112292.06693350343,	 56,	 114234.57409217228,	 56,	 112338.85963667216,	 56,	 113113.29240540566,	 56,	 114229.32039214026,	 56,	 113658.80612377168,	 56,	 113329.2593631725,	 56,	 113416.29526057227,	 56,	 110974.91561314459,	 55,	 
113585.03348520484,	 56,	 113700.06745554949,	 56,	 113183.74088894732,	 56,	 113560.46401609541,	 56,	 114320.11405159289,	 56,	 114898.57205272824,	 56,	 113418.1667755493,	 56,	 115740.4424769078,	 57,	 115818.43494036474,	 57,	 115166.84095489996,	 57,	 113746.90766081965,	 56,	 114527.31132794745,	 56,	 113248.83235726402,	 56,	 114552.1498291551,	 56,	 113440.24442303333,	 56,	 113775.53321339066,	 56,	 115005.91858208945,	 56,	 114234.47694629198,	 56,	 113907.5396066588,	 56,	 113942.19614387074,	 56,	 111796.58828726133,	 55,	 
114088.6846290897,	 56,	 113977.71245306286,	 56,	 113848.78009862672,	 56,	 113890.07852885129,	 56,	 114488.22233182719,	 56,	 114944.91246080183,	 56,	 113697.24282681092,	 56,	 116099.04513681134,	 57,	 116341.28908614276,	 57,	 115531.99455729364,	 57,	 114232.9458209131,	 56,	 114504.6410623007,	 56,	 113616.96580587719,	 56,	 115025.12706088283,	 56,	 113454.97546618807,	 56,	 113608.94285542627,	 56,	 114912.44866829299,	 56,	 114689.04054473471,	 56,	 114149.9093568046,	 56,	 113963.12607449405,	 56,	 111410.9769041182,	 55,	 
114343.89894106518,	 56,	 114247.92089844812,	 56,	 113734.39239062082,	 56,	 114216.9429335041,	 56,	 115097.43698700887,	 56,	 115322.94664764205,	 56,	 114125.35467312846,	 56,	 116575.16059379689,	 57,	 116249.29250920724,	 57,	 115790.05529794024,	 57,	 114454.42404240383,	 56,	 115044.7354026461,	 56,	 113529.08205540507,	 56,	 115263.55140552075,	 56,	 113659.90061044064,	 56,	 114021.34907839893,	 56,	 115159.3850180656,	 56,	 114855.96300746112,	 56,	 114467.1563034899,	 56,	 114558.29126893076,	 56,	 111926.2263768398,	 55,	 
114570.48605353915,	 56,	 114385.90607651703,	 56,	 114271.30490812653,	 56,	 114626.91597279813,	 56,	 115228.60408818652,	 56,	 115827.62272100031,	 56,	 114594.94928740362,	 56,	 116634.0370145305,	 57,	 116663.19594235333,	 57,	 116362.55096216378,	 57,	 114912.25602531429,	 56,	 115125.04364549361,	 56,	 113835.1103017197,	 56,	 115697.3379429941,	 56,	 113950.17563243269,	 56,	 114386.81414369395,	 56,	 115487.43291470899,	 56,	 115325.99713490884,	 56,	 114884.4850067181,	 56,	 114898.14139148865,	 56,	 112267.26387638705,	 55,	 
114815.75995398987,	 56,	 114693.74258326145,	 56,	 114209.62047849289,	 56,	 114612.35295361189,	 56,	 115402.87177318099,	 56,	 115914.27954013697,	 56,	 114693.67567879774,	 56,	 116842.48719747273,	 57,	 116893.99854740612,	 57,	 116284.97070587623,	 57,	 115067.3134329725,	 56,	 115359.74078101208,	 56,	 114052.14063626801,	 56,	 115741.08178125619,	 56,	 114203.07050608484,	 56,	 114671.98052867182,	 56,	 115705.79179095557,	 56,	 115597.24610974161,	 56,	 115088.86149751347,	 56,	 115081.75889961176,	 56,	 112461.48452113578,	 55,	 
114699.08593472283,	 56,	 114554.55807017397,	 56,	 114023.76212881473,	 56,	 114416.10038762231,	 56,	 115423.8555729654,	 56,	 115757.05447562406,	 56,	 114363.68154638124,	 56,	 116676.93954324466,	 57,	 116760.28708961049,	 57,	 116021.54326423426,	 57,	 114809.7387145866,	 56,	 115261.62399079872,	 56,	 114151.59871990689,	 56,	 115514.2421934571,	 56,	 114302.2889157898,	 56,	 114638.4090182809,	 56,	 115808.19805162084,	 56,	 115434.590614509,	 56,	 115013.12229612283,	 56,	 115058.36575920609,	 56,	 112531.56011983506,	 55,	 
